waktu,langkah_ke,beban_dudukan,beban_sandaran,keadaan_relay
2023-10-27 15:29:23,8.50,-3.8,-9.2,0
2023-10-27 15:29:23,8.50,-3.6,-9.3,0
2023-10-27 15:29:24,8.50,-3.1,-9.3,0
2023-10-27 15:29:24,8.50,-3.4,-9.3,0
2023-10-27 15:29:24,9.00,-3.7,-9.3,1
2023-10-27 15:29:24,9.00,-3.5,-9.3,1
2023-10-27 15:29:24,9.00,-3.6,-9.3,1
2023-10-27 15:29:24,9.00,-2.9,-9.3,1
2023-10-27 15:29:24,9.00,-2.6,-9.3,1
2023-10-27 15:29:24,9.00,-3.1,-9.3,1
2023-10-27 15:29:24,9.00,-2.5,-9.3,1
2023-10-27 15:29:24,9.00,-2.0,-9.3,1
2023-10-27 15:29:24,9.00,-2.0,-9.3,1
2023-10-27 15:29:25,9.00,-2.7,-9.3,1
2023-10-27 15:29:25,9.00,-2.9,-9.3,1
2023-10-27 15:29:25,9.00,-2.8,-9.3,1
2023-10-27 15:29:25,9.00,-2.7,-9.3,1
2023-10-27 15:29:25,9.50,-2.5,-9.3,0
2023-10-27 15:29:25,9.50,-2.3,-9.3,0
2023-10-27 15:29:25,9.50,-2.9,-9.3,0
2023-10-27 15:29:25,9.50,-3.3,-9.3,0
2023-10-27 15:29:25,9.50,-3.3,-9.3,0
2023-10-27 15:29:25,9.50,-3.0,-9.3,0
2023-10-27 15:29:25,9.50,-2.6,-9.3,0
2023-10-27 15:29:26,9.50,-2.6,-9.3,0
2023-10-27 15:29:26,9.50,-3.6,-9.3,0
2023-10-27 15:29:26,9.50,-3.8,-9.3,0
2023-10-27 15:29:26,9.50,-3.6,-9.3,0
2023-10-27 15:29:26,9.50,-3.7,-9.3,0
2023-10-27 15:29:26,9.50,-3.9,-9.3,0
2023-10-27 15:29:26,10.00,-4.1,-9.3,1
2023-10-27 15:29:26,10.00,-2.8,-9.3,1
2023-10-27 15:29:26,10.00,-3.0,-9.3,1
2023-10-27 15:29:26,10.00,-3.5,-9.3,1
2023-10-27 15:29:26,10.00,-3.1,-191530.0,1
2023-10-27 15:29:27,10.00,-2.7,-9.3,1
2023-10-27 15:29:27,10.00,-2.4,-9.3,1
2023-10-27 15:29:27,10.00,-2.7,-9.3,1
2023-10-27 15:29:27,10.00,-2.9,-9.3,1
2023-10-27 15:29:27,10.00,-3.0,-9.3,1
