waktu,langkah_ke,beban_dudukan,beban_sandaran,keadaan_relay
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:08,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,997.00,0.00,0.00,1
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:09,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.50,0.00,0.00,0
2023-10-26 20:39:10,996.00,0.00,0.00,1
2023-10-26 20:39:10,996.00,0.00,0.00,1
2023-10-26 20:39:10,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:11,996.00,0.00,0.00,1
2023-10-26 20:39:12,996.00,0.00,0.00,1
2023-10-26 20:39:12,996.00,0.00,0.00,1
2023-10-26 20:39:12,996.00,0.00,0.00,1
2023-10-26 20:39:12,996.00,0.00,0.00,1
2023-10-26 20:39:12,996.00,0.00,0.00,1
2023-10-26 20:39:12,996.00,0.00,0.00,1
2023-10-26 20:39:12,996.00,0.00,0.00,1
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
2023-10-26 20:39:12,995.50,0.00,0.00,0
